year,proptype,num_txn,num_cash_txn,total_cash_adj,median_cash_adj,median_non_cash_adj,total_amount_adj,median_amount_adj,num_investor_txn,investor_amount_adj,investor_median_adj,num_investor_cash_txn,investor_cash_adj,investor_cash_median_adj,investor_non_cash_adj,investor_non_cash_median_adj,num_non_investor_txn,non_investor_amount_adj,non_investor_median_adj,num_non_investor_cash_txn,non_investor_cash_adj,non_investor_cash_median_adj,non_investor_non_cash_adj,non_investor_non_cash_median_adj,p_non_investor_cash_amount_adj,p_investor_cash_amount_adj,p_investor_cash_txn,p_non_investor_cash_txn,p_investor_txn,p_non_investor_txn,p_non_investor_only_cash_amount_adj,p_investor_only_cash_amount_adj,p_investor_only_cash_txn,p_non_investor_only_cash_txn
2011,R1F,18221,4348,2613633148.0,398840.5,,12069631542,502565.0,3078,1826253250.0,397642.0,1859,917373754.0,346235.0,908879496.0,534345.0,15143,10243378292.0,523184.0,2489,1696259394.0,460402.0,8547118898.0,537135.0,64.90043927159435,35.099560728405635,42.75528978840846,57.24471021159153,16.89259645464025,83.10740354535974,16.55956995481428,50.23255969565009,60.396361273554255,16.4366373902133
2011,R2F,2717,1002,432536765.0,362741.0,,1373972600,435566.0,865,436043853.0,390644.0,549,242396690.0,364010.0,193647163.0,459704.5,1852,937928747.0,451682.0,453,190140075.0,362741.0,747788672.0,474353.0,43.959286327949485,56.040713672050515,54.79041916167665,45.209580838323355,31.836584468163416,68.16341553183658,20.272336849485647,55.58997984544458,63.46820809248555,24.460043196544277
2011,R3F,1020,356,184520129.0,375994.5,,580854309,431103.0,468,286379842.0,399157.0,236,126474304.0,365303.5,159905538.0,460402.0,552,294474467.0,452728.5,120,58045825.0,405303.0,236428642.0,460332.0,31.4577197157715,68.54228028422851,66.29213483146067,33.70786516853933,45.88235294117647,54.11764705882353,19.711666546627963,44.16313072761594,50.427350427350426,21.73913043478261
2011,RCD,10444,4709,2630322648.0,380878.0,,5940332045,425523.0,1916,1309725386.0,305260.5,1396,854196617.0,278960.0,455528769.0,425522.5,8528,4630606659.0,445055.0,3313,1776126031.0,425523.0,2854480628.0,456216.0,67.52502520367608,32.47497479632393,29.645359949033768,70.35464005096624,18.345461509000383,81.65453849099961,38.35622763483786,65.2195205293211,72.86012526096033,38.84849906191369
2012,LND,614,226,230667028.0,387939.0,,529812836,563027.0,188,210878076.0,357728.5,92,149451231.0,333010.0,61426845.0,396179.0,426,318934760.0,639173.0,134,81215797.0,463467.0,237718963.0,686618.0,35.209105394985194,64.79089460501481,40.707964601769916,59.29203539823009,30.618892508143325,69.38110749185668,25.464705383633945,70.87091926995768,48.93617021276596,31.455399061032864
2012,R1F,21952,4896,2994381857.0,398239.0,,14486074176,508098.0,3592,2205788728.0,398239.0,2024,1074464737.0,338656.5,1131323991.0,535562.0,18360,12280285448.0,521830.0,2872,1919917120.0,460034.0,10360368328.0,533159.0,64.11731074017123,35.88268925982876,41.33986928104575,58.66013071895425,16.362973760932945,83.63702623906705,15.634140819688216,48.7111355389971,56.347438752783965,15.642701525054466
2012,R2F,3094,1020,493324372.0,370011.0,,1663427406,453168.0,895,476382669.0,384506.0,512,238847288.0,343960.5,237535381.0,487499.0,2199,1187044737.0,473767.0,508,254477084.0,402221.0,932567653.0,484753.0,51.58412972144827,48.415870278551736,50.19607843137255,49.80392156862745,28.926955397543637,71.07304460245636,21.437868015247346,50.13769466076021,57.20670391061452,23.101409731696226
2012,R3F,1091,370,181464093.0,394119.0,,631760357,494365.0,489,274355079.0,469338.0,223,108228246.0,383133.0,166126833.0,544488.0,602,357405278.0,504801.5,147,73235847.0,441633.0,284169431.0,528696.0,40.35831320083803,59.641686799161974,60.27027027027027,39.729729729729726,44.82126489459212,55.17873510540788,20.49098082989138,39.448238536163565,45.603271983640084,24.418604651162788
2012,RCD,12948,5112,2869204992.0,387253.0,,7201722368,436003.0,2066,1313160270.0,325861.5,1386,850284396.0,272503.0,462875874.0,467587.0,10882,5888562098.0,449735.0,3726,2018920596.0,427628.5,3869641502.0,460995.5,70.36515695564495,29.63484304435505,27.11267605633803,72.88732394366197,15.956132221192462,84.04386777880754,34.285459886475664,64.75099920590804,67.08615682478218,34.24002940635912
2013,LND,796,283,148101838.0,337441.0,,568204472,606651.0,262,161373603.0,326474.0,133,69377895.0,317194.0,91995708.0,337441.0,534,406830869.0,709440.5,150,78723943.0,390756.5,328106926.0,776384.0,53.155277519243214,46.844722480756786,46.996466431095406,53.003533568904594,32.914572864321606,67.08542713567839,19.350533353947633,42.99209642112285,50.76335877862596,28.08988764044944
2013,R1F,23869,4354,2870732120.0,438673.0,,16629969850,539905.0,3484,2284895161.0,452171.0,1577,848064223.0,350938.0,1436830938.0,557452.0,20385,14345074689.0,553403.0,2777,2022667897.0,499412.0,12322406792.0,560152.0,70.45825986020597,29.541740139794026,36.21956821313734,63.78043178686266,14.59633834680967,85.40366165319033,14.100086202764839,37.116110947901824,45.26406429391504,13.622761834682365
2013,R2F,3144,746,427831427.0,456827.5,,1918617533,529107.0,896,575541686.0,514259.5,362,211613366.0,418427.0,363928320.0,554415.5,2248,1343075847.0,533831.0,384,216218061.0,470671.0,1126857786.0,539905.0,50.538143613278784,49.461856386721216,48.525469168900806,51.474530831099194,28.498727735368956,71.50127226463104,16.098723052980343,36.767687058553044,40.401785714285715,17.08185053380783
2013,R3F,1193,332,200524827.0,450146.0,,776745924,539905.0,526,367376104.0,541255.0,205,124819638.0,454870.0,242556466.0,607393.0,667,409369820.0,539905.0,127,75705189.0,445422.0,333664631.0,546654.0,37.75352415588918,62.24647584411082,61.74698795180723,38.25301204819277,44.090528080469404,55.909471919530596,18.49310459671893,33.975981736689114,38.97338403041825,19.04047976011994
2013,RCD,13791,4872,2939674766.0,415389.5,,8095240893,458784.0,2222,1600557796.0,383333.0,1361,917096849.0,310446.0,683460947.0,496713.0,11569,6494683097.0,469043.0,3511,2022577917.0,445422.0,4472105180.0,472417.0,68.80277847035818,31.197221529641826,27.935139573070604,72.06486042692939,16.111957073453702,83.8880429265463,31.14205707641473,57.298577489169276,61.251125112511254,30.34834471432276
2014,LND,807,276,291277315.0,362956.0,,728337496,635663.0,237,277332979.0,392384.0,108,190427585.0,268129.5,86905394.0,510100.0,570,451004517.0,695174.5,168,100849730.0,423448.5,350154787.0,762010.5,34.62326958074301,65.37673041925699,39.130434782608695,60.86956521739131,29.36802973977695,70.63197026022306,22.361135243352784,68.6638803962799,45.56962025316456,29.47368421052631
2014,R1F,22956,4161,2995874204.0,465630.0,,16584496871,550646.0,3539,2559358710.0,477401.0,1584,953952457.0,387736.0,1605406253.0,582037.0,19417,14025138161.0,562287.0,2577,2041921747.0,531027.0,11983216414.0,562418.0,68.15779328363281,31.842206716367187,38.0677721701514,61.9322278298486,15.416448858686183,84.58355114131382,14.559013419760921,37.27310490994051,44.7584063294716,13.271875160941443
2014,R2F,3041,660,432996760.0,490481.0,,2006888251,549338.0,864,636885773.0,542798.0,328,224547115.0,449934.0,412338658.0,601656.0,2177,1370002478.0,549338.0,332,208449645.0,549338.0,1161552833.0,549338.0,48.141155836824275,51.85884416317572,49.696969696969695,50.303030303030305,28.41170667543571,71.58829332456429,15.215275033976983,35.25704679228248,37.96296296296296,15.250344510794672
2014,R3F,1138,243,162142542.0,555878.0,,831105527,614736.0,511,418850586.0,653974.0,135,93912172.0,599040.0,324938414.0,688635.0,627,412254941.0,588577.0,108,68230370.0,523179.0,344024571.0,588577.0,42.08048619343837,57.91951380656164,55.55555555555556,44.44444444444444,44.90333919156414,55.09666080843585,16.55052813545296,22.421401602145544,26.418786692759294,17.22488038277512
2014,RCD,13272,4354,2662340885.0,430315.0,,8014028990,465630.0,1934,1496949459.0,414620.0,1052,733383287.0,312600.0,763566172.0,523178.5,11338,6517079531.0,470861.0,3302,1928957598.0,459090.0,4588121933.0,477401.0,72.4534415884914,27.5465584115086,24.161690399632523,75.83830960036748,14.572031344183243,85.42796865581676,29.59849713087689,48.99185357199157,54.39503619441572,29.12330216969483
2015,LND,606,202,186986549.0,351643.0,,585592385,694738.5,186,210961934.0,364430.5,85,113478105.0,287708.0,97483829.0,639352.0,420,374630451.0,802322.5,117,73508444.0,453940.0,301122007.0,863125.0,39.31215608455344,60.68784391544656,42.07920792079208,57.920792079207914,30.693069306930692,69.3069306930693,19.621588102030714,53.790796684675826,45.69892473118279,27.857142857142858
2015,R1F,24904,4299,3265116535.0,450743.0,,18374980381,562502.0,3898,2781628805.0,479514.0,1721,1018187508.0,358037.0,1763441297.0,586925.0,21006,15593351576.0,574138.0,2578,2246929027.0,537056.0,13346422549.0,575417.0,68.81619699984154,31.183803000158463,40.032565712956504,59.967434287043496,15.652104079665918,84.34789592033408,14.409532267958916,36.60400360284592,44.15084658799384,12.272683995049032
2015,R2F,3267,699,456113139.0,489743.0,,2247976102,581810.0,906,683759023.0,613778.0,338,224225318.0,482710.5,459533705.0,690500.0,2361,1564217079.0,575417.0,361,231887821.0,492301.0,1332329258.0,586925.0,50.83997832388687,49.16002167611313,48.354792560801144,51.645207439198856,27.73186409550046,72.26813590449954,14.824529415587593,32.79303240726668,37.30684326710817,15.290131300296483
2015,R3F,1264,252,185387429.0,549203.5,,1005307403,664926.0,532,488803742.0,744845.0,144,115014022.0,578613.5,373789720.0,780648.5,732,516503661.0,632958.0,108,70373407.0,540252.5,446130254.0,645745.0,37.96018283418775,62.03981716581225,57.14285714285714,42.857142857142854,42.08860759493671,57.91139240506329,13.624958023288821,23.529693436757693,27.06766917293233,14.754098360655737
2015,RCD,14135,4327,2948882167.0,468325.0,,9724148189,485907.0,2072,2534085050.0,453940.0,1095,915077492.0,365884.0,1619007558.0,562630.0,12063,7190063139.0,491662.0,3232,2033804675.0,493580.0,5156258464.0,489104.0,68.96866540683313,31.031334593166875,25.306216778368384,74.69378322163162,14.658648744251856,85.34135125574814,28.28632566476827,36.11076479062926,52.84749034749034,26.792671806349993
2016,LND,647,237,176952103.0,311724.0,,577237464,598510.0,204,238648442.0,383420.5,103,107857287.0,311724.0,130791155.0,467586.0,443,338589022.0,685792.0,134,69094816.0,311724.0,269494206.0,779310.0,39.0471855539349,60.952814446065105,43.459915611814345,56.540084388185655,31.530139103554866,68.46986089644514,20.406691153737405,45.195051807629234,50.49019607843137,30.248306997742663
2016,R1F,25841,4629,3232488253.0,467586.0,,18889238705,571078.0,4239,3019336835.0,492524.0,1933,1142891840.0,377809.0,1876444995.0,587911.0,21602,15869901870.0,584794.0,2696,2089596413.0,542399.0,13780305457.0,587911.0,64.64358876047554,35.35641123952446,41.75847915316483,58.24152084683517,16.404163925544676,83.59583607445532,13.167040540749102,37.85241271366797,45.60037744751121,12.480325895750394
2016,R2F,3457,732,503216113.0,504993.0,,2455871659,610979.0,1016,802848909.0,598510.0,356,249316419.0,473820.0,553532490.0,673323.0,2441,1653022750.0,614719.0,376,253899694.0,579806.0,1399123056.0,619707.0,50.45539827537279,49.544601724627206,48.63387978142077,51.36612021857923,29.38964420017356,70.61035579982644,15.35972169772013,31.053964974622637,35.039370078740156,15.403523146251535
2016,R3F,1214,253,227157251.0,623448.0,,1044836524,710730.0,518,505905133.0,748137.0,147,148709869.0,648386.0,357195264.0,788661.0,696,538931391.0,692027.0,106,78447382.0,607861.5,460484009.0,697637.5,34.534394854074016,65.46560514592599,58.10276679841897,41.89723320158103,42.66886326194398,57.33113673805601,14.556098106372875,29.394813236654787,28.37837837837838,15.229885057471265
2016,RCD,15117,4701,3044825606.0,467586.0,,11206068881,504993.0,2429,3398524103.0,461351.0,1304,909550203.0,360912.5,2488973900.0,610979.0,12688,7807544778.0,511227.0,3397,2135275403.0,498758.0,5672269375.0,511227.0,70.12800335074428,29.871996649255717,27.73877898319507,72.26122101680494,16.068002910630415,83.93199708936959,27.348871683922347,26.763094079489008,53.684643886372996,26.77332912988651
2017,LND,580,215,137664534.0,338430.0,,473020447,637517.0,189,151142670.0,350516.0,93,70125578.0,302169.0,81017092.0,410950.5,391,321877777.0,725206.0,122,67538956.0,403396.0,254338821.0,823230.0,49.06053435665572,50.93946564334427,43.25581395348837,56.74418604651162,32.58620689655172,67.41379310344827,20.98279559076239,46.39694270320883,49.2063492063492,31.202046035805626
2017,R1F,25622,4382,3266165603.0,498972.5,,19350832659,592465.5,4059,2995777600.0,516710.0,1762,1108470166.0,410950.0,1887307434.0,613404.0,21563,16355055059.0,604339.0,2620,2157695437.0,580104.5,14197359622.0,604339.0,66.06203417910406,33.93796582089595,40.20994979461433,59.79005020538567,15.841854656154867,84.15814534384513,13.192835054460089,37.00108332474347,43.40970682434097,12.150442888280852
2017,R2F,3216,656,462073558.0,569589.0,,2401891018,643620.5,1017,845432116.0,664773.0,358,256904172.0,550552.5,588527944.0,737293.0,2199,1556458902.0,635764.0,298,205169386.0,599504.0,1351289516.0,640599.0,44.401888497588516,55.598111502411484,54.57317073170732,45.426829268292686,31.62313432835821,68.3768656716418,13.181805554670534,30.387321127034166,35.2015732546706,13.551614370168258
2017,R3F,1222,252,244296270.0,692297.0,,1154141289,766301.5,612,666173395.0,837009.0,164,174305539.0,709094.5,491867856.0,876291.0,610,487967894.0,721580.5,88,69990731.0,634556.0,417977163.0,725206.0,28.649938453829034,71.35006154617096,65.07936507936508,34.92063492063492,50.08183306055647,49.91816693944354,14.343306570083481,26.16519067081627,26.797385620915033,14.426229508196723
2017,RCD,14731,4392,3095540548.0,507645.0,,10008717286,519731.0,2338,2180787515.0,495558.0,1220,992576549.0,414878.5,1188210966.0,580165.0,12393,7827929771.0,525775.0,3172,2102963999.0,531818.0,5724965772.0,524566.0,67.93527548391202,32.06472451608797,27.77777777777778,72.22222222222221,15.871291833548298,84.1287081664517,26.864880760566034,45.51459242006895,52.18135158254918,25.595094004680064
2018,LND,511,192,582196120.0,366590.5,,877900167,638272.0,181,603921784.0,353313.0,94,523193538.0,320406.5,80728246.0,415662.0,330,273978383.0,726254.0,98,59002582.0,398285.0,214975801.0,779366.0,10.134485609419725,89.86551439058027,48.95833333333333,51.041666666666664,35.42074363992172,64.57925636007828,21.53548807534936,86.6326653320391,51.93370165745856,29.6969696969697
2018,R1F,25261,4714,3405649043.0,484939.0,,19057812721,600401.0,3981,3028144555.0,528353.0,1705,1140157536.0,410899.0,1887987019.0,611947.0,21280,16029668166.0,611947.0,3009,2265491507.0,525351.0,13764176659.0,618875.0,66.52157865933106,33.47842134066895,36.168858718710226,63.831141281289774,15.759471121491627,84.24052887850837,14.1331154428091,37.652018101890114,42.828435066566186,14.140037593984964
2018,R2F,3328,672,504346485.0,514382.0,,2608840756,669678.0,972,899302874.0,681224.0,309,298405293.0,519578.0,600897581.0,750501.0,2356,1709537882.0,663905.0,363,205941192.0,496485.0,1503596690.0,681224.0,40.83327595710318,59.166724042896824,45.982142857142854,54.01785714285714,29.20673076923077,70.79326923076923,12.046600088151775,33.18184580826771,31.790123456790127,15.407470288624788
2018,R3F,1186,264,341627524.0,780521.0,,1251607251,817469.0,551,714558929.0,923693.0,162,261368465.0,884652.5,453190464.0,923693.0,635,537048322.0,750992.0,102,80259059.0,661018.5,456789263.0,767820.0,23.493147759370817,76.50685224062919,61.36363636363637,38.63636363636363,46.45868465430017,53.541315345699836,14.944476262603423,36.57759414829172,29.401088929219597,16.062992125984252
2018,RCD,13137,3947,2805068551.0,503413.0,,8957195352,519578.0,2030,2016309986.0,519578.0,1019,885887481.0,444527.0,1130422505.0,600401.0,11107,6940885366.0,519578.0,2928,1919181070.0,519578.0,5021704296.0,519578.0,68.41833042960097,31.58166957039903,25.81707626045098,74.18292373954903,15.45253863134658,84.54746136865342,27.65037842868186,43.936075660540816,50.197044334975374,26.361753848924103
2019,LND,454,193,240057205.0,420369.0,,489641510,633821.0,168,258072548.0,448393.0,94,182316388.0,471373.5,75756160.0,399070.0,286,231568962.0,751003.0,99,57740817.0,403554.0,173828145.0,829416.0,24.052940631379922,75.94705936862007,48.704663212435236,51.29533678756477,37.00440528634361,62.99559471365639,24.934609760007476,70.64540161784275,55.952380952380956,34.61538461538461
2019,R1F,24850,4346,2928773684.0,459883.5,,18508779185,599726.0,3420,2656997046.0,543677.0,1363,949707608.0,429337.0,1707289438.0,627751.0,21430,15851782139.0,605331.0,2983,1979066076.0,484825.0,13872716063.0,616541.0,67.57319921343571,32.42680078656429,31.362172112287162,68.63782788771285,13.762575452716296,86.23742454728371,12.484817534369975,35.743645610360986,39.85380116959064,13.919738684087726
2019,R2F,3038,694,439499185.0,505003.5,,2284255837,689405.0,889,786971580.0,735365.0,311,251030208.0,627751.0,535941372.0,790630.0,2149,1497284257.0,675953.0,383,188468977.0,375530.0,1308815280.0,695010.0,42.8826681441969,57.1173318558031,44.81268011527377,55.18731988472623,29.262672811059907,70.73732718894009,12.587387873670805,31.898255842987368,34.983127109111365,17.822242903676127
2019,R3F,1102,232,229443257.0,760027.0,,1133254682,853629.5,531,670395289.0,1008885.0,129,179493575.0,1008885.0,490901714.0,1008885.0,571,462859393.0,774039.0,103,49949682.0,392344.0,412909711.0,800886.5,21.76994985736277,78.23005014263723,55.603448275862064,44.396551724137936,48.185117967332125,51.814882032667875,10.7915455007305,26.77428942970988,24.293785310734464,18.038528896672503
2019,RCD,12596,3480,2776169100.0,515653.0,,8951730461,517894.0,1746,2200143761.0,549282.0,838,1066793216.0,478660.0,1133350545.0,599726.0,10850,6751586700.0,515653.0,2642,1709375884.0,521257.0,5042210816.0,513130.5,61.573190336280305,38.42680966371969,24.080459770114942,75.91954022988506,13.861543347094315,86.13845665290569,25.318135720600317,48.48743227193143,47.99541809851088,24.350230414746544
2020,LND,477,196,160447208.0,357333.0,,439102455,687178.0,156,166865708.0,487401.5,83,88570277.0,329845.0,78295431.0,621209.0,321,272236747.0,780634.0,113,71876931.0,384820.0,200359816.0,849352.0,44.79786958960358,55.20213041039642,42.3469387755102,57.6530612244898,32.70440251572327,67.29559748427673,26.402361838389144,53.07877697675306,53.205128205128204,35.202492211838006
2020,R1F,24929,4204,3399061095.0,572282.0,,20387557187,654194.0,3077,2816929601.0,610214.0,1196,981576839.0,478551.0,1835352762.0,687178.0,21852,17570627586.0,659030.5,3008,2417484256.0,604717.0,15153143330.0,659691.0,71.12211838604802,28.877881613951985,28.44909609895338,71.55090390104662,12.343054274138554,87.65694572586145,13.7586676637903,34.8456290370744,38.86902827429314,13.76533040453963
2020,R2F,2575,530,359565462.0,626706.0,,2103321203,736655.0,693,678337203.0,824614.0,224,182442157.0,709167.5,495895046.0,874091.0,1882,1424984000.0,725660.0,306,177123305.0,564585.5,1247860695.0,736655.0,49.2603777945725,50.7396222054275,42.26415094339623,57.73584905660377,26.912621359223298,73.0873786407767,12.429845177209007,26.89549625070468,32.323232323232325,16.259298618490966
2020,R3F,883,207,221914687.0,918070.0,,968024242,935882.0,442,579052016.0,1044511.0,125,169916529.0,1088490.0,409135487.0,1033516.0,441,388972226.0,835609.0,82,51998158.0,659691.0,336974068.0,868593.0,23.431598288039403,76.5684017119606,60.38647342995169,39.61352657004831,50.05662514156285,49.943374858437146,13.36809019366848,29.34391458884067,28.28054298642534,18.594104308390023
2020,RCD,12016,3110,2671126955.0,522255.0,,8633450985,538748.0,1408,1862066569.0,520606.0,704,1106510737.0,466181.5,755555832.0,564585.5,10608,6771384416.0,538748.0,2406,1564616218.0,532316.0,5206768198.0,541221.5,58.57513492839579,41.4248650716042,22.636655948553056,77.36334405144694,11.717709720372836,88.28229027962716,23.106297351882613,59.42380124434745,50.0,22.68099547511312
2021,LND,455,190,191114295.0,384378.0,,523535574,747401.0,181,260467169.0,587244.0,99,125170679.0,352346.0,135296490.0,851770.0,274,263068405.0,846164.5,91,65943616.0,427086.0,197124789.0,926243.0,34.50480561906685,65.49519438093316,52.10526315789473,47.89473684210526,39.78021978021978,60.21978021978022,25.067098422556672,48.05622124299281,54.69613259668509,33.21167883211679
2021,R1F,26175,4369,3839114243.0,640629.0,,23513991086,710125.0,3481,3538873756.0,695083.0,1253,1116812738.0,580517.0,2422061018.0,772759.5,22694,19975117330.0,714782.5,3116,2722301505.0,661984.0,17252815825.0,720708.0,70.90962479076192,29.090375209238072,28.679331654840922,71.32066834515908,13.298949379178607,86.70105062082139,13.628463152561618,31.558422679150244,35.99540361964952,13.730501454128843
2021,R2F,3529,666,535325023.0,744678.0,,3119534722,800787.0,1014,1070069580.0,875527.0,296,315388412.0,862714.0,754681168.0,875527.0,2515,2049465142.0,776763.0,370,219936611.0,595251.5,1829528531.0,790110.0,41.08468716210189,58.91531283789811,44.44444444444444,55.55555555555556,28.733352224426184,71.26664777557382,10.731415064975035,29.47363591066667,29.191321499013807,14.7117296222664
2021,R3F,1286,289,423924152.0,928913.0,,1632837666,1015130.5,693,1060148812.0,1142456.0,190,354666343.0,1035684.0,705482469.0,1174487.0,593,572688854.0,918235.0,99,69257809.0,752739.0,503431045.0,939590.0,16.33731144433592,83.66268855566408,65.7439446366782,34.2560553633218,53.88802488335925,46.11197511664075,12.09344454955989,33.45439234430798,27.417027417027416,16.694772344013494
2021,RCD,15384,4185,3502706739.0,571228.0,,11448381055,565889.0,1815,2451018850.0,571228.0,930,1240061836.0,576566.0,1210957014.0,571228.0,13569,8997362205.0,565889.0,3255,2262644903.0,571228.0,6734717302.0,565889.0,64.59704084864298,35.40295915135703,22.22222222222222,77.77777777777779,11.797971918876755,88.20202808112325,25.147869469371887,50.59372905271617,51.2396694214876,23.988503205836835
2022,LND,359,144,143519640.0,422500.0,,423527631,799900.0,140,214357342.0,605000.0,72,102478304.0,430000.0,111879038.0,950000.0,219,209170289.0,825000.0,72,41041336.0,400000.0,168128953.0,962000.0,28.59632033636651,71.4036796636335,50.0,50.0,38.99721448467967,61.00278551532033,19.62101606122464,47.80722836169521,51.42857142857142,32.87671232876712
2022,R1F,22247,4065,3978101786.0,620000.0,,20635434391,710000.0,3236,3749127829.0,695000.0,1164,1483238509.0,565000.0,2265889320.0,750000.0,19011,16886306562.0,710000.0,2901,2494863277.0,645000.0,14391443285.0,720000.0,62.71491809938319,37.28508190061681,28.634686346863468,71.36531365313652,14.54578145367915,85.45421854632085,14.774475802863254,39.56222824751276,35.97033374536465,15.25958655515228
2022,R2F,2882,624,424267459.0,577500.0,,2457995969,785000.0,842,846981160.0,850000.0,263,246820504.0,730000.0,600160656.0,899900.0,2040,1611014809.0,765000.0,361,177446955.0,455000.0,1433567854.0,795000.0,41.8243141763083,58.1756858236917,42.1474358974359,57.85256410256411,29.215822345593338,70.78417765440666,11.014607315133624,29.141203565850272,31.235154394299286,17.69607843137255
2022,R3F,1078,213,227418264.0,850000.0,,1516486591,1030000.0,592,1052518196.0,1150000.0,128,174036904.0,1000000.0,878481292.0,1172500.0,486,463968395.0,900000.0,85,53381360.0,509182.0,410587035.0,930000.0,23.472767341148995,76.527232658851,60.093896713615024,39.906103286384976,54.916512059369204,45.083487940630796,11.505387128793547,16.5352869585924,21.62162162162162,17.48971193415638
2022,RCD,12364,3662,3154948707.0,580000.0,,9416915851,561000.0,1517,2204288779.0,625000.0,826,1187008839.0,630000.0,1017279940.0,615000.0,10847,7212627072.0,557600.0,2836,1967939868.0,572500.0,5244687204.0,550000.0,62.37628724782941,37.62371275217058,22.55598033861278,77.44401966138722,12.269492073762537,87.73050792623746,27.28464744336639,53.84996967314327,54.44957152274226,26.145478012353646
